id_servico,id_cliente,id_heroi,dt_checkin,dt_checkout,tipo_servico,status_conversao_servico,servico_com_taxas,teve_resposta_formatado,tempo_de_resposta_horas,valor_inicial,status_conversao_cliente,quantidade_herois_contatados
1189914,2543316,312954,2025-03-03,2025-03-03,day_care,Não Convertido,110.0,Sim,0.648333333,70.0,Não Converteu nenhuma das necessidades,1
3287560,3172987,634977,2025-03-03,2025-03-04,boarding,Não Convertido,0.0,Desconhecido,,70.0,Não Converteu nenhuma das necessidades,2
1206581,1716819,167318,2025-03-04,2025-03-04,day_care,Convertido,0.0,Sim,0.101666667,70.0,Converteu uma das necessidades,1
1206538,2474025,572735,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,4.171944444,70.0,Converteu uma das necessidades,2
1206449,434545,1335347,2025-03-02,2025-03-02,pet_sitting,Convertido,70.0,Sim,3.2525,70.0,Converteu uma das necessidades,1
1197839,2293785,1873002,2025-03-05,2025-03-05,pet_sitting,Convertido,70.0,Sim,0.014444444,70.0,Converteu uma das necessidades,1
1198847,2579729,2442964,2025-03-05,2025-03-05,day_care,Convertido,75.0,Sim,1.821666667,75.0,Converteu uma das necessidades,1
1183729,2474319,2117244,2025-03-01,2025-03-01,pet_sitting,Convertido,80.0,Sim,,75.0,Converteu uma das necessidades,1
1205185,2562169,275673,2025-03-05,2025-03-05,pet_sitting,Não Convertido,115.0,Sim,0.017222222,75.0,Não Converteu nenhuma das necessidades,1
1202205,2484367,2045274,2025-03-04,2025-03-04,pet_sitting,Não Convertido,95.0,Sim,0.318055556,75.0,Não Converteu nenhuma das necessidades,6
1203118,1846556,2649895,2025-03-05,2025-03-05,pet_sitting,Não Convertido,100.0,Sim,20.666944444,75.0,Não Converteu nenhuma das necessidades,2
1202417,2757415,1909284,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Não,,80.0,Não Converteu nenhuma das necessidades,3
3315150,3201582,3001005,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Não,,80.0,Não Converteu nenhuma das necessidades,7
1190234,211566,315968,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.229722222,80.0,Não Converteu nenhuma das necessidades,4
1207250,3073248,1437246,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,0.020833333,80.0,Não Converteu nenhuma das necessidades,5
1207273,3216303,638874,2025-03-03,2025-03-03,day_care,Não Convertido,130.0,Sim,,80.0,Não Converteu nenhuma das necessidades,1
1205100,1983915,2415471,2025-03-05,2025-03-05,pet_sitting,Não Convertido,80.0,Sim,,80.0,Não Converteu nenhuma das necessidades,22
1196217,2608382,3099665,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,4.008888889,80.0,Não Converteu nenhuma das necessidades,2
1205611,3215118,2393625,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,0.202222222,80.0,Converteu uma das necessidades,1
3324930,2291947,1869657,2025-03-02,2025-03-03,boarding,Não Convertido,85.680000305175781,Não,,80.0,Não Converteu nenhuma das necessidades,2
1197214,149551,2632533,2025-03-01,2025-03-01,pet_sitting,Não Convertido,80.0,Sim,0.043055556,80.0,Não Converteu nenhuma das necessidades,2
1178499,2694659,1320119,2025-03-01,2025-03-01,pet_sitting,Não Convertido,200.0,Sim,3.568611111,80.0,Não Converteu nenhuma das necessidades,1
1196219,2608382,3099665,2025-03-04,2025-03-04,pet_sitting,Não Convertido,80.0,Sim,3.930833333,80.0,Não Converteu nenhuma das necessidades,2
1194316,2658000,1292057,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.264722222,90.0,Não Converteu nenhuma das necessidades,4
3324442,2570149,422577,2025-03-01,2025-03-03,boarding,Não Convertido,358.39999389648438,Sim,0.296666667,90.0,Converteu uma das necessidades,1
1205059,804645,3121595,2025-03-01,2025-03-01,pet_sitting,Convertido,0.0,Sim,1.541388889,90.0,Converteu uma das necessidades,2
1190911,3201715,1484304,2025-03-05,2025-03-05,pet_sitting,Convertido,0.0,Sim,0.053611111,90.0,Converteu uma das necessidades,1
3319997,3146188,2535931,2025-03-01,2025-03-01,boarding,Não Convertido,0.0,Sim,572.453055556,90.0,Não Converteu nenhuma das necessidades,1
1204283,2602322,3120857,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.150833333,90.0,Não Converteu nenhuma das necessidades,2
1191631,1471274,2511286,2025-03-04,2025-03-04,pet_sitting,Não Convertido,115.0,Sim,0.091111111,90.0,Não Converteu nenhuma das necessidades,3
1202636,2681607,2634544,2025-03-04,2025-03-04,pet_sitting,Convertido,90.0,Sim,0.137777778,90.0,Converteu uma das necessidades,4
1197471,3208416,1713536,2025-03-01,2025-03-01,pet_sitting,Convertido,90.0,Sim,0.052777778,90.0,Converteu uma das necessidades,1
1205114,201874,2665810,2025-03-01,2025-03-01,pet_sitting,Não Convertido,180.0,Sim,0.345,90.0,Não Converteu nenhuma das necessidades,5
1203152,1813440,2521451,2025-03-02,2025-03-02,pet_sitting,Não Convertido,90.0,Sim,0.054722222,90.0,Não Converteu nenhuma das necessidades,1
1206471,3215722,2569531,2025-03-02,2025-03-02,pet_sitting,Não Convertido,90.0,Sim,0.171944444,90.0,Não Converteu nenhuma das necessidades,2
1202340,2420157,3137118,2025-03-03,2025-03-03,pet_sitting,Convertido,112.5,Sim,0.038333333,90.0,Converteu uma das necessidades,3
1206278,2864407,1241963,2025-03-02,2025-03-02,pet_sitting,Não Convertido,90.0,Sim,0.005277778,90.0,Não Converteu nenhuma das necessidades,2
1179042,597939,2932330,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,1.159444444,100.0,Não Converteu nenhuma das necessidades,1
1203882,336735,2590696,2025-03-05,2025-03-05,pet_sitting,Convertido,0.0,Sim,0.071944444,100.0,Converteu uma das necessidades,1
1165042,2206732,2349473,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Não,,100.0,Não Converteu nenhuma das necessidades,1
1193427,125544,1689493,2025-03-02,2025-03-02,pet_sitting,Convertido,100.0,Sim,3.085277778,100.0,Converteu uma das necessidades,1
3311333,2808475,1067964,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,24.453611111,100.0,Converteu uma das necessidades,1
3325058,3051156,1506265,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.227222222,100.0,Converteu uma das necessidades,1
3326471,3147433,2147,2025-03-03,2025-03-03,boarding,Não Convertido,0.0,Sim,1.0175,100.0,Não Converteu nenhuma das necessidades,3
1203742,588688,2020329,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,1.329166667,100.0,Não Converteu nenhuma das necessidades,1
1207268,2680202,2621988,2025-03-03,2025-03-03,pet_sitting,Convertido,0.0,Sim,0.218333333,100.0,Converteu uma das necessidades,1
1206788,1760124,1721852,2025-03-02,2025-03-02,pet_sitting,Não Convertido,100.0,Sim,0.132222222,100.0,Converteu uma das necessidades,5
1187898,3164482,2554449,2025-03-01,2025-03-01,pet_sitting,Não Convertido,100.0,Sim,0.945833333,100.0,Converteu uma das necessidades,1
1196308,3139247,629470,2025-03-04,2025-03-04,pet_sitting,Não Convertido,100.0,Sim,0.159166667,100.0,Não Converteu nenhuma das necessidades,6
3326019,3210694,3160982,2025-03-02,2025-03-04,boarding,Não Convertido,176.39999389648438,Sim,0.078888889,110.0,Não Converteu nenhuma das necessidades,13
3324381,3214981,1732021,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Não,,110.0,Converteu uma das necessidades,2
1187899,3164482,2554449,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.831388889,110.0,Converteu uma das necessidades,1
1197788,3206460,2693600,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.025,110.0,Não Converteu nenhuma das necessidades,8
1196539,3206225,1785589,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,18.022222222,110.0,Converteu uma das necessidades,9
1204934,3214581,2601338,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.205,110.0,Não Converteu nenhuma das necessidades,4
1191647,1471274,2402292,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.109166667,110.0,Não Converteu nenhuma das necessidades,3
3323193,3214336,247713,2025-03-01,2025-03-03,boarding,Convertido,159.60000610351562,Sim,0.026666667,110.0,Converteu uma das necessidades,1
3316754,1055491,2083776,2025-02-27,2025-03-01,boarding,Não Convertido,124.68000030517578,Sim,0.152777778,110.0,Não Converteu nenhuma das necessidades,1
3315529,3208772,3147237,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,18.561111111,120.0,Não Converteu nenhuma das necessidades,1
3317661,3210397,2497929,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,7.673888889,120.0,Não Converteu nenhuma das necessidades,2
3315382,3208643,1112155,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.311666667,120.0,Converteu uma das necessidades,5
1198665,3209597,2563683,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Não,,120.0,Não Converteu nenhuma das necessidades,3
3324045,3210067,2630644,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,1.349722222,120.0,Não Converteu nenhuma das necessidades,7
3321122,2988570,1241823,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,47.523888889,120.0,Converteu uma das necessidades,1
3325796,3072624,1058727,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Desconhecido,,120.0,Não Converteu nenhuma das necessidades,1
3213583,2969117,2874950,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.168611111,120.0,Converteu uma das necessidades,3
3326569,3146963,1555301,2025-03-03,2025-03-05,boarding,Convertido,172.05000305175781,Sim,0.356388889,120.0,Converteu uma das necessidades,1
1184321,1484344,1247401,2025-03-01,2025-03-01,pet_sitting,Não Convertido,150.0,Sim,0.098333333,120.0,Não Converteu nenhuma das necessidades,2
3325793,3207399,1583832,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,1.917777778,130.0,Converteu uma das necessidades,4
1204482,2551191,2471959,2025-03-01,2025-03-01,pet_sitting,Convertido,390.0,Sim,2.506111111,130.0,Converteu uma das necessidades,1
1193804,2506102,1174522,2025-03-01,2025-03-01,pet_sitting,Não Convertido,130.0,Sim,0.163333333,130.0,Converteu uma das necessidades,4
1201114,3211962,2528119,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.055,135.0,Não Converteu nenhuma das necessidades,2
1201179,1811170,3107539,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.323333333,135.0,Converteu uma das necessidades,3
1202823,1796065,1575610,2025-03-05,2025-03-05,pet_sitting,Não Convertido,135.0,Sim,0.159722222,135.0,Não Converteu nenhuma das necessidades,2
1198838,2376970,2710489,2025-03-04,2025-03-04,pet_sitting,Convertido,0.0,Sim,1.1475,135.0,Converteu uma das necessidades,9
1197003,2634213,1499967,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Não,,135.0,Não Converteu nenhuma das necessidades,1
1204091,2915603,1488008,2025-03-04,2025-03-05,pet_sitting,Convertido,135.0,Sim,0.239444444,135.0,Converteu uma das necessidades,1
3327401,2421638,332861,2025-03-05,2025-03-07,boarding,Não Convertido,0.0,Sim,0.086111111,140.0,Não Converteu nenhuma das necessidades,1
3323085,1989433,2083879,2025-03-05,2025-03-07,boarding,Não Convertido,0.0,Desconhecido,,140.0,Não Converteu nenhuma das necessidades,3
3324338,3210694,1244105,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,72.368055556,140.0,Não Converteu nenhuma das necessidades,13
1202936,806471,2213326,2025-03-03,2025-03-03,pet_sitting,Convertido,0.0,Sim,380.978055556,140.0,Converteu uma das necessidades,1
1205362,3214945,944421,2025-03-03,2025-03-03,pet_sitting,Não Convertido,350.0,Sim,0,140.0,Não Converteu nenhuma das necessidades,2
3312877,3206275,1094982,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.183611111,150.0,Não Converteu nenhuma das necessidades,2
3323666,2411955,128007,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,0.154444444,150.0,Converteu uma das necessidades,2
1202027,3212582,1463762,2025-03-05,2025-03-05,pet_sitting,Convertido,0.0,Não,,150.0,Converteu uma das necessidades,2
3325470,1915892,3139097,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Não,,150.0,Não Converteu nenhuma das necessidades,2
3326315,3215956,402571,2025-03-02,2025-03-04,boarding,Não Convertido,0.0,Sim,0.01,150.0,Não Converteu nenhuma das necessidades,3
3312705,3149289,28962,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,0.234722222,150.0,Converteu uma das necessidades,1
3321741,1909529,3086394,2025-03-03,2025-03-05,boarding,Não Convertido,0.0,Sim,119.695833333,150.0,Converteu uma das necessidades,1
3325094,3215431,2293921,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,2.986388889,150.0,Não Converteu nenhuma das necessidades,1
3323638,1884384,475058,2025-03-03,2025-03-05,boarding,Convertido,172.05000305175781,Sim,7.060277778,150.0,Converteu uma das necessidades,1
3325135,3215461,1443507,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,0.053055556,160.0,Não Converteu nenhuma das necessidades,1
3315821,3208643,1443507,2025-03-01,2025-03-03,boarding,Não Convertido,0.0,Sim,13.766666667,160.0,Converteu uma das necessidades,5
3309918,3021283,619367,2025-02-28,2025-03-02,boarding,Não Convertido,0.0,Sim,75.282222222,160.0,Converteu uma das necessidades,1
3320253,2282949,2942111,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,0.585833333,160.0,Converteu uma das necessidades,7
1199178,3209988,1340076,2025-03-01,2025-03-01,pet_sitting,Não Convertido,160.0,Sim,0.0425,160.0,Não Converteu nenhuma das necessidades,1
3325363,911653,3161050,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.023333333,165.0,Não Converteu nenhuma das necessidades,7
3318994,136888,2246758,2025-03-01,2025-03-04,boarding,Convertido,379.70001220703125,Sim,0.470555556,165.0,Converteu uma das necessidades,1
1200203,3209447,2629275,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Não,,180.0,Não Converteu nenhuma das necessidades,4
3320941,3212624,2643136,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Não,,180.0,Não Converteu nenhuma das necessidades,1
1207068,2309726,2060442,2025-03-02,2025-03-02,day_care,Não Convertido,0.0,Sim,0.068333333,180.0,Converteu uma das necessidades,2
3325537,3215710,3049035,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.865,180.0,Converteu uma das necessidades,9
3324810,3155671,3123530,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Não,,180.0,Não Converteu nenhuma das necessidades,2
3325263,1037116,2339170,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,0.035277778,180.0,Não Converteu nenhuma das necessidades,2
3312440,2364680,422577,2025-02-28,2025-03-04,boarding,Não Convertido,204.39999389648438,Sim,0.007777778,180.0,Converteu uma das necessidades,1
3317687,2004537,1707791,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.628055556,180.0,Converteu uma das necessidades,2
1195807,3203856,2020448,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,0.111111111,180.0,Converteu uma das necessidades,6
1201623,1311158,1292848,2025-03-01,2025-03-01,pet_sitting,Convertido,180.0,Sim,0.476666667,180.0,Converteu uma das necessidades,1
1205192,1983915,2529476,2025-03-01,2025-03-01,pet_sitting,Não Convertido,180.0,Sim,0.556944444,180.0,Não Converteu nenhuma das necessidades,22
1200859,2420592,2626569,2025-03-04,2025-03-04,pet_sitting,Convertido,180.0,Sim,0.133333333,180.0,Converteu uma das necessidades,1
3323527,2259015,1292420,2025-03-01,2025-03-04,boarding,Convertido,376.32000732421875,Sim,1.226111111,180.0,Converteu uma das necessidades,1
3324437,2804880,1790766,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.290555556,200.0,Converteu uma das necessidades,1
3321146,3207382,1096277,2025-03-05,2025-03-09,boarding,Não Convertido,0.0,Não,,200.0,Não Converteu nenhuma das necessidades,4
3288421,2397816,2731580,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.057222222,200.0,Não Converteu nenhuma das necessidades,3
3310060,3147010,586053,2025-02-28,2025-03-05,boarding,Não Convertido,0.0,Não,,200.0,Não Converteu nenhuma das necessidades,4
3320349,2949852,2744100,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Não,,200.0,Não Converteu nenhuma das necessidades,3
3320489,3187630,2569902,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,0.242777778,200.0,Não Converteu nenhuma das necessidades,3
2451168,2070420,2028377,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,19861.714722222,200.0,Não Converteu nenhuma das necessidades,2
3326481,1036481,1115079,2025-03-03,2025-03-07,boarding,Não Convertido,0.0,Sim,1.455277778,200.0,Converteu uma das necessidades,4
3323019,3053754,128007,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,0.173333333,200.0,Não Converteu nenhuma das necessidades,1
1203157,1813440,2521451,2025-03-03,2025-03-03,pet_sitting,Não Convertido,200.0,Sim,0.107777778,200.0,Não Converteu nenhuma das necessidades,1
3324580,2808297,1989433,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,7.165555556,210.0,Não Converteu nenhuma das necessidades,2
1120260,1974536,2070200,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Não,,210.0,Não Converteu nenhuma das necessidades,7
3317187,205021,676168,2025-02-27,2025-03-02,boarding,Não Convertido,0.0,Sim,3.660555556,210.0,Não Converteu nenhuma das necessidades,5
3322384,3213728,2416933,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Desconhecido,,210.0,Não Converteu nenhuma das necessidades,2
3307145,1731184,1448606,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.810833333,210.0,Não Converteu nenhuma das necessidades,2
3317213,588021,987315,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.036111111,220.0,Não Converteu nenhuma das necessidades,6
3301598,3196228,145463,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.018333333,220.0,Não Converteu nenhuma das necessidades,3
3326667,2390232,156763,2025-03-05,2025-03-07,boarding,Não Convertido,0.0,Sim,11.016388889,220.0,Não Converteu nenhuma das necessidades,2
3304592,1695178,1093349,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,1.816388889,220.0,Converteu uma das necessidades,1
3321509,2062408,396977,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,1.531666667,225.0,Não Converteu nenhuma das necessidades,15
3323448,101416,1241963,2025-02-28,2025-03-03,boarding,Não Convertido,0.0,Sim,33.076111111,225.0,Não Converteu nenhuma das necessidades,2
3318716,141895,3088808,2025-02-28,2025-03-05,boarding,Não Convertido,0.0,Sim,2.418333333,225.0,Converteu uma das necessidades,3
3320554,3212569,2800987,2025-02-26,2025-03-03,boarding,Não Convertido,0.0,Sim,9.055833333,225.0,Não Converteu nenhuma das necessidades,1
1178834,3135259,2308751,2025-03-03,2025-03-03,pet_sitting,Não Convertido,225.0,Sim,0.01,225.0,Não Converteu nenhuma das necessidades,13
3325178,1838492,1013563,2025-03-02,2025-03-05,boarding,Não Convertido,0.0,Sim,1.913888889,240.0,Converteu uma das necessidades,2
1190249,2361459,2629539,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.1,240.0,Não Converteu nenhuma das necessidades,4
3326700,3216657,366039,2025-03-04,2025-03-07,boarding,Não Convertido,0.0,Sim,0.23,240.0,Converteu uma das necessidades,4
3319645,3211932,1785589,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,13.837222222,240.0,Não Converteu nenhuma das necessidades,4
3324192,74749,777561,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Não,,240.0,Não Converteu nenhuma das necessidades,3
3318305,3208442,1946028,2025-02-28,2025-03-04,boarding,Não Convertido,0.0,Sim,11.261388889,240.0,Não Converteu nenhuma das necessidades,2
3325530,3215484,26122,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Não,,240.0,Não Converteu nenhuma das necessidades,1
3324868,3058417,2765490,2025-03-01,2025-03-04,boarding,Não Convertido,0.0,Sim,0.828333333,240.0,Não Converteu nenhuma das necessidades,7
3326793,3216087,2645596,2025-03-04,2025-03-08,boarding,Não Convertido,0.0,Não,,240.0,Não Converteu nenhuma das necessidades,3
